,INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
7456,9418,0,0,44.0,1,10.0,44.0,37.85701021355617,44.0,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,45,45.011106780982075,44.0,6,45.352,45.063919259882255,44.0,1,44.91439743052646,3,8.0,45.01494146642021
7457,9419,0,0,46.0,0,11.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,43.20085836909871,41.318820224719104,39,44.41663915483658,49.6,10,46.2707100591716,45.063919259882255,46.0,2,44.91439743052646,0,9.0,43.91731575793889
7458,9420,1,1,38.0,1,7.0,38.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,43,45.011106780982075,45.25,6,45.352,44.678021787999306,38.0,1,44.91439743052646,4,8.0,45.01494146642021
7459,9421,0,0,38.0,2,11.0,38.0,37.85701021355617,38.0,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,5,44.41663915483658,44.0,3,46.2707100591716,45.063919259882255,38.0,1,43.903,7,14.0,45.01494146642021
7460,9424,0,3,40.0,3,14.0,40.0,45.84457933370977,40.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,78,45.011106780982075,44.1,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,45.01494146642021
7461,9425,0,0,45.0,0,12.0,45.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,14,45.011106780982075,48.96774193548387,4,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,12.0,45.01494146642021
7462,9426,0,0,42.0,2,13.0,43.79056603773585,45.84457933370977,42.0,45.42930118512464,44.2608,44.589652096342554,44.37430880476393,45,44.41663915483658,42.15384615384615,11,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,43.91731575793889
7463,9427,0,0,46.0,0,12.0,46.0,45.84457933370977,46.0,45.42930118512464,44.2608,42.19285120532003,44.37430880476393,36,45.011106780982075,40.8,14,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,1,8.0,45.01494146642021
7464,9428,0,0,33.0,1,12.0,33.0,45.84457933370977,33.0,45.42930118512464,45.402535657686215,44.589652096342554,41.798583792289534,5,44.41663915483658,34.5,4,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,43.91731575793889
7465,9430,0,0,36.0,0,8.0,36.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,46,45.011106780982075,39.666666666666664,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,4.0,43.91731575793889
7466,9431,0,0,51.0,0,13.0,51.0,45.84457933370977,51.0,45.42930118512464,44.2608,49.012362637362635,44.37430880476393,58,44.41663915483658,49.0,1,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,2,11.0,45.01494146642021
7467,9432,0,0,38.0,3,16.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,47,45.011106780982075,38.0,13,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
7468,9434,0,0,63.0,0,12.0,63.0,45.84457933370977,63.0,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,45,45.011106780982075,42.0,1,44.94965034965035,44.678021787999306,63.0,2,43.903,4,8.0,45.01494146642021
7469,9435,1,0,54.0,0,13.0,54.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,41.798583792289534,41,45.011106780982075,45.666666666666664,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,4,9.0,45.01494146642021
7470,9436,0,0,48.0,0,12.0,48.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,42.19285120532003,41.318820224719104,41,45.011106780982075,49.0,6,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,8.0,43.91731575793889
7471,9437,0,0,29.0,3,10.0,29.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,54,45.011106780982075,38.5,7,45.33847850055127,44.678021787999306,29.0,2,44.91439743052646,7,11.0,43.91731575793889
7472,9438,1,0,39.0,0,12.0,39.0,45.84457933370977,39.0,43.833486378940925,45.402535657686215,42.19285120532003,41.798583792289534,51,45.011106780982075,39.0,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,5,1.0,45.01494146642021
7473,9440,1,0,59.0,0,12.0,59.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.37430880476393,42,44.41663915483658,51.0,8,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,10.0,45.01494146642021
7474,9441,0,0,48.0,0,11.0,48.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,19,45.011106780982075,47.95454545454545,4,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,2,9.0,45.01494146642021
7475,9442,1,0,60.0,0,13.0,60.0,45.84457933370977,60.0,45.42930118512464,44.2608,43.20085836909871,45.56938227394807,36,45.011106780982075,44.25,1,44.204010462074976,44.678021787999306,56.5,2,44.91439743052646,2,3.0,45.01494146642021
7476,9443,1,0,47.0,1,10.0,47.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.37430880476393,45,44.41663915483658,42.44444444444444,6,44.204010462074976,44.678021787999306,47.0,2,43.903,0,10.0,45.01494146642021
7477,9444,1,0,29.0,1,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.318820224719104,40,44.41663915483658,43.285714285714285,4,44.204010462074976,44.678021787999306,29.0,2,44.91439743052646,2,1.0,45.01494146642021
7478,9445,0,0,21.0,1,10.0,21.0,37.85701021355617,21.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,51,44.41663915483658,39.5,4,44.131749460043196,45.063919259882255,21.0,1,44.91439743052646,2,12.0,45.01494146642021
7479,9446,0,0,47.0,0,12.0,47.0,45.84457933370977,47.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,37,44.41663915483658,44.5,7,45.352,45.063919259882255,45.0592932721102,0,43.903,0,8.0,45.01494146642021
7480,9447,1,0,51.0,0,6.0,51.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.37430880476393,27,44.41663915483658,48.833333333333336,4,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,4,8.0,45.01494146642021
7481,9448,1,0,55.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,44.834633385335415,48,44.41663915483658,48.0,6,44.131749460043196,44.678021787999306,55.0,1,44.91439743052646,9,1.0,45.01494146642021
7482,9449,0,0,39.0,1,8.0,39.0,45.84457933370977,39.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,25,45.011106780982075,40.25,1,44.204010462074976,44.678021787999306,43.5,2,44.91439743052646,4,21.0,45.01494146642021
7483,9450,0,0,36.0,2,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,42.19285120532003,41.318820224719104,37,45.011106780982075,39.5,5,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,1.0,43.91731575793889
7484,9454,0,0,50.0,0,11.0,50.0,45.84457933370977,50.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,5,45.011106780982075,39.375,4,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,9.0,43.91731575793889
7485,9455,1,0,24.0,4,13.0,24.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,38,44.41663915483658,36.5,6,44.131749460043196,45.063919259882255,45.0592932721102,0,43.903,4,6.0,45.01494146642021
7486,9456,1,0,46.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.318820224719104,43,44.41663915483658,51.0,3,44.131749460043196,44.678021787999306,46.0,2,44.91439743052646,1,8.0,45.01494146642021
7487,9457,1,1,42.0,1,10.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,38,45.011106780982075,42.5,11,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
7488,9458,0,0,31.0,1,10.0,31.0,45.84457933370977,31.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,33,45.011106780982075,46.5,6,44.94965034965035,45.063919259882255,31.0,1,44.91439743052646,3,7.0,45.01494146642021
7489,9459,0,2,38.0,3,13.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,40,45.011106780982075,45.285714285714285,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,23.0,45.01494146642021
7490,9461,0,1,40.0,2,12.0,40.0,37.85701021355617,40.0,43.833486378940925,45.402535657686215,44.589652096342554,41.798583792289534,13,45.011106780982075,46.666666666666664,1,45.352,45.063919259882255,45.0592932721102,0,43.903,0,13.0,45.01494146642021
7491,9462,0,2,43.0,3,14.0,43.0,37.85701021355617,43.0,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,62,44.41663915483658,47.2,1,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
7492,9463,1,0,50.0,0,0.0,43.79056603773585,45.84457933370977,50.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,12,44.41663915483658,41.5,7,45.352,44.678021787999306,45.0592932721102,0,43.903,6,8.0,45.01494146642021
7493,9464,1,1,41.0,2,13.0,41.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.37430880476393,32,44.41663915483658,52.4,1,44.204010462074976,44.678021787999306,41.0,4,44.91439743052646,0,8.0,45.01494146642021
7494,9466,0,0,50.0,0,11.0,50.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,46.86538461538461,38,45.011106780982075,45.5,4,44.131749460043196,44.678021787999306,49.5,1,44.91439743052646,4,7.0,45.01494146642021
7495,9467,0,0,58.0,0,14.0,58.0,45.84457933370977,58.0,45.42930118512464,45.402535657686215,49.012362637362635,44.37430880476393,33,44.41663915483658,52.0,10,46.2707100591716,45.063919259882255,58.0,2,44.91439743052646,2,14.0,45.01494146642021
7496,9468,1,0,42.0,0,10.0,42.0,45.84457933370977,42.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,44,44.41663915483658,42.0,7,46.2707100591716,44.678021787999306,42.0,1,44.91439743052646,5,1.0,45.01494146642021
7497,9469,0,0,48.0,0,6.0,48.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,24,44.41663915483658,46.666666666666664,3,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,1,8.0,45.01494146642021
7498,9471,1,2,46.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.834633385335415,25,44.41663915483658,45.5,4,44.131749460043196,44.678021787999306,46.0,3,44.91439743052646,0,12.0,45.01494146642021
7499,9472,0,0,44.0,0,10.0,44.0,45.84457933370977,44.0,43.833486378940925,45.402535657686215,47.32689987937274,44.37430880476393,6,44.41663915483658,49.0,6,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,2,14.0,45.01494146642021
7500,9473,0,0,51.0,0,12.0,51.0,45.84457933370977,51.0,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,44,45.011106780982075,51.0,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,6.0,45.01494146642021
7501,9474,0,0,43.0,2,12.0,43.0,45.84457933370977,43.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,27,45.011106780982075,43.666666666666664,17,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
7502,9475,0,0,50.0,0,13.0,50.0,45.84457933370977,50.0,45.42930118512464,45.402535657686215,47.32689987937274,46.86538461538461,30,45.011106780982075,45.01910828025478,4,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,13.0,45.01494146642021
7503,9477,0,1,40.0,1,11.0,43.79056603773585,37.85701021355617,40.0,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,31,44.41663915483658,40.0,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,10.0,43.91731575793889
7504,9478,1,0,44.0,0,9.0,44.0,45.84457933370977,44.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,23,44.41663915483658,48.25,4,44.204010462074976,44.678021787999306,44.0,1,44.91439743052646,0,8.0,45.01494146642021
7505,9479,0,0,53.0,0,14.0,53.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,33,45.011106780982075,47.0,15,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,0,12.0,45.01494146642021
7506,9480,0,0,33.0,1,7.0,33.0,45.84457933370977,33.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,78,44.41663915483658,41.0,1,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,2,8.0,43.91731575793889
7507,9481,1,0,28.0,2,12.0,28.0,45.84457933370977,28.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,42,45.011106780982075,39.0,9,44.94965034965035,44.678021787999306,38.25,1,44.91439743052646,6,15.0,45.01494146642021
7508,9482,1,0,35.0,0,11.0,35.0,45.84457933370977,35.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,27,44.41663915483658,43.666666666666664,4,45.352,44.678021787999306,45.0592932721102,0,43.903,0,1.0,45.01494146642021
7509,9483,0,0,50.0,0,9.0,50.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,45,45.011106780982075,46.0,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,13.0,45.01494146642021
7510,9484,1,0,38.0,0,12.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,45,44.41663915483658,42.75,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,10.0,45.01494146642021
7511,9487,0,0,70.0,0,17.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,41,44.41663915483658,48.142857142857146,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
7512,9489,0,0,55.0,0,13.0,55.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,44.37430880476393,28,45.011106780982075,49.0,4,44.94965034965035,45.063919259882255,55.0,1,44.91439743052646,4,12.0,45.01494146642021
7513,9490,1,0,34.0,0,11.0,34.0,45.84457933370977,34.0,45.42930118512464,45.402535657686215,42.19285120532003,44.37430880476393,45,45.011106780982075,42.0,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,5.0,45.01494146642021
7514,9491,0,0,51.0,0,6.0,51.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,45.56938227394807,5,45.011106780982075,51.666666666666664,10,44.94965034965035,45.063919259882255,45.0592932721102,0,43.903,0,8.0,45.01494146642021
7515,9492,0,0,44.0,2,13.0,44.0,37.85701021355617,44.0,43.833486378940925,44.2608,43.20085836909871,44.37430880476393,48,44.41663915483658,40.5,10,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7516,9493,1,0,43.0,2,15.0,43.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,42.19285120532003,41.318820224719104,58,45.011106780982075,39.0,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7517,9494,1,0,46.0,0,12.0,46.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,42.19285120532003,41.798583792289534,41,45.011106780982075,43.5,3,44.131749460043196,44.678021787999306,46.0,2,44.91439743052646,2,1.0,45.01494146642021
7518,9495,0,2,46.0,0,9.0,46.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,27,45.011106780982075,46.0,4,44.94965034965035,44.678021787999306,45.0592932721102,0,43.903,1,8.0,43.91731575793889
7519,9496,0,2,38.0,3,7.0,33.0,45.84457933370977,38.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,5,44.41663915483658,46.333333333333336,1,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,3,13.0,45.01494146642021
7520,9497,0,0,63.0,0,11.0,63.0,45.84457933370977,63.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,38,45.011106780982075,44.4,1,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,3.0,45.01494146642021
7521,9498,0,0,48.0,0,9.0,48.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,42.19285120532003,41.318820224719104,21,45.011106780982075,42.333333333333336,13,44.204010462074976,44.678021787999306,38.5,2,44.91439743052646,4,1.0,45.01494146642021
7522,9499,0,0,42.0,0,12.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,44.589652096342554,44.37430880476393,24,45.011106780982075,44.6,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,2,14.0,45.01494146642021
7523,9500,0,0,42.0,0,9.0,42.0,45.84457933370977,42.0,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,11,44.41663915483658,39.5,3,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7524,9501,0,0,48.0,0,0.0,43.79056603773585,45.84457933370977,48.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,13,45.011106780982075,45.01910828025478,1,45.33847850055127,44.678021787999306,48.0,4,44.91439743052646,0,1.0,45.01494146642021
7525,9502,0,0,50.0,0,11.0,50.0,45.84457933370977,50.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,5,45.011106780982075,50.0,10,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,13.0,45.01494146642021
7526,9503,1,0,55.0,0,15.0,55.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,7,45.011106780982075,51.666666666666664,8,44.131749460043196,44.678021787999306,55.0,2,43.903,2,17.0,45.01494146642021
7527,9504,0,0,49.0,0,14.0,49.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,45.56938227394807,18,44.41663915483658,39.8,17,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,1,14.0,43.91731575793889
7528,9505,0,2,42.0,4,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.318820224719104,60,45.011106780982075,37.5,6,44.204010462074976,44.678021787999306,42.0,1,44.91439743052646,7,1.0,45.01494146642021
